2023-01-13@00-00-56;SJLC;0106;0290
2023-01-13@00-02-03;SJLC;0106;0290
2023-01-13@00-03-10;SJLC;0106;0290
2023-01-13@00-04-17;SJLC;0106;0290
2023-01-13@00-05-24;SJLC;0106;0290
2023-01-13@00-06-31;SJLC;0106;0290
2023-01-13@00-07-38;SJLC;0106;0290
2023-01-13@00-08-46;SJLC;0106;0290
2023-01-13@00-09-53;SJLC;0106;0290
2023-01-13@00-11-00;SJLC;0106;0290
2023-01-13@00-12-07;SJLC;0106;0290
2023-01-13@00-13-14;SJLC;0106;0290
2023-01-13@00-14-25;SJLC;0106;0290
2023-01-13@00-15-38;SJLC;0106;0290
2023-01-13@00-16-45;SJLC;0106;0290
2023-01-13@00-17-52;SJLC;0106;0290
2023-01-13@00-18-59;SJLC;0106;0290
2023-01-13@00-20-06;SJLC;0106;0290
2023-01-13@00-21-14;SJLC;0105;0290
2023-01-13@00-22-21;SJLC;0105;0290
2023-01-13@00-23-28;SJLC;0105;0290
2023-01-13@00-24-35;SJLC;0105;0290
2023-01-13@00-25-42;SJLC;0105;0290
2023-01-13@00-26-49;SJLC;0105;0290
2023-01-13@00-27-56;SJLC;0105;0290
2023-01-13@00-29-03;SJLC;0105;0290
2023-01-13@00-30-10;SJLC;0105;0290
2023-01-13@00-31-17;SJLC;0105;0290
2023-01-13@00-32-25;SJLC;0105;0290
2023-01-13@00-33-32;SJLC;0105;0290
2023-01-13@00-34-39;SJLC;0105;0290
2023-01-13@00-35-46;SJLC;0105;0290
2023-01-13@00-36-53;SJLC;0105;0290
2023-01-13@00-38-00;SJLC;0105;0290
2023-01-13@00-39-07;SJLC;0105;0290
2023-01-13@00-40-14;SJLC;0105;0290
2023-01-13@00-41-21;SJLC;0105;0290
2023-01-13@00-42-29;SJLC;0105;0290
2023-01-13@00-43-36;SJLC;0105;0290
2023-01-13@00-44-43;SJLC;0105;0290
2023-01-13@00-45-50;SJLC;0105;0290
2023-01-13@00-46-57;SJLC;0105;0290
2023-01-13@00-48-09;SJLC;0105;0290
2023-01-13@00-49-19;SJLC;0105;0290
2023-01-13@00-50-26;SJLC;0105;0290
2023-01-13@07-47-20;SJLC;0106;0290
2023-01-13@07-48-31;SJLC;0106;0290
2023-01-13@07-49-38;SJLC;0106;0290
2023-01-13@07-50-45;SJLC;0106;0290
2023-01-13@07-51-53;SJLC;0108;0290
2023-01-13@07-53-00;SJLC;0108;0290
2023-01-13@07-54-07;SJLC;0108;0290
2023-01-13@07-55-14;SJLC;0108;0290
2023-01-13@07-56-21;SJLC;0107;0290
2023-01-13@07-57-28;SJLC;0107;0290
2023-01-13@07-58-35;SJLC;0107;0290
2023-01-13@07-59-46;SJLC;0107;0290
2023-01-13@08-00-57;SJLC;0108;0290
2023-01-13@08-02-06;SJLC;0108;0290
2023-01-13@08-03-13;SJLC;0108;0290
2023-01-13@08-04-20;SJLC;0108;0290
2023-01-13@08-05-27;SJLC;0108;0290
2023-01-13@08-06-34;SJLC;0108;0290
2023-01-13@08-07-41;SJLC;0108;0290
2023-01-13@08-08-48;SJLC;0108;0290
2023-01-13@08-09-56;SJLC;0108;0290
2023-01-13@08-11-03;SJLC;0108;0290
2023-01-13@08-12-10;SJLC;0108;0290
2023-01-13@08-13-17;SJLC;0108;0290
2023-01-13@08-14-28;SJLC;0108;0290
2023-01-13@08-15-37;SJLC;0108;0290
2023-01-13@08-16-45;SJLC;0108;0290
2023-01-13@08-17-52;SJLC;0108;0290
2023-01-13@08-18-59;SJLC;0108;0290
2023-01-13@08-20-06;SJLC;0108;0290
2023-01-13@08-21-13;SJLC;0108;0290
2023-01-13@08-22-20;SJLC;0108;0290
2023-01-13@08-23-27;SJLC;0108;0290
2023-01-13@08-24-35;SJLC;0108;0290
2023-01-13@08-25-42;SJLC;0108;0290
2023-01-13@08-26-49;SJLC;0107;0290
2023-01-13@08-27-56;SJLC;0107;0290
2023-01-13@08-29-03;SJLC;0107;0290
2023-01-13@08-30-10;SJLC;0107;0290
2023-01-13@08-31-17;SJLC;0107;0290
2023-01-13@08-32-24;SJLC;0107;0290
2023-01-13@08-33-32;SJLC;0107;0290
2023-01-13@08-34-42;SJLC;0107;0290
2023-01-13@08-35-53;SJLC;0106;0290
2023-01-13@08-37-00;SJLC;0106;0290
2023-01-13@08-38-07;SJLC;0106;0290
2023-01-13@08-39-14;SJLC;0106;0290
2023-01-13@08-40-22;SJLC;0106;0290
2023-01-13@08-41-29;SJLC;0104;0290
2023-01-13@08-42-36;SJLC;0104;0290
2023-01-13@08-43-43;SJLC;0104;0290
2023-01-13@08-44-51;SJLC;0104;0290
2023-01-13@08-45-58;SJLC;0104;0290
2023-01-13@08-47-05;SJLC;0104;0290
2023-01-13@08-48-12;SJLC;0104;0290
2023-01-13@08-49-19;SJLC;0104;0290
2023-01-13@08-50-26;SJLC;0104;0290
2023-01-13@08-51-33;SJLC;0103;0290
2023-01-13@08-52-41;SJLC;0103;0290
2023-01-13@08-53-48;SJLC;0103;0290
2023-01-13@08-54-55;SJLC;0103;0290
2023-01-13@08-56-02;SJLC;0103;0290
2023-01-13@08-57-09;SJLC;0103;0290
2023-01-13@08-58-16;SJLC;0103;0290
2023-01-13@08-59-24;SJLC;0103;0290
2023-01-13@09-00-34;SJLC;0103;0290
2023-01-13@09-01-42;SJLC;0104;0290
2023-01-13@09-02-50;SJLC;0104;0290
2023-01-13@09-03-57;SJLC;0104;0290
2023-01-13@09-05-06;SJLC;0104;0290
2023-01-13@09-06-13;SJLC;0104;0290
2023-01-13@09-07-20;SJLC;0104;0290
2023-01-13@09-08-28;SJLC;0104;0290
2023-01-13@09-09-35;SJLC;0104;0290
2023-01-13@09-10-42;SJLC;0104;0290
2023-01-13@09-11-49;SJLC;0104;0290
2023-01-13@09-12-56;SJLC;0104;0290
2023-01-13@09-14-03;SJLC;0104;0290
2023-01-13@09-15-10;SJLC;0104;0290
2023-01-13@09-16-17;SJLC;0104;0290
2023-01-13@09-17-25;SJLC;0104;0290
2023-01-13@09-18-32;SJLC;0104;0290
2023-01-13@09-19-39;SJLC;0104;0290
2023-01-13@09-20-46;SJLC;0104;0290
2023-01-13@09-21-53;SJLC;0104;0290
2023-01-13@09-23-00;SJLC;0104;0290
2023-01-13@09-24-08;SJLC;0104;0290
2023-01-13@09-25-16;SJLC;0104;0290
2023-01-13@09-26-23;SJLC;0104;0290
2023-01-13@09-27-31;SJLC;0104;0290
2023-01-13@09-28-38;SJLC;0104;0290
2023-01-13@09-29-45;SJLC;0104;0290
2023-01-13@09-30-52;SJLC;0104;0290
2023-01-13@09-31-59;SJLC;0104;0290
2023-01-13@09-33-10;SJLC;0104;0290
2023-01-13@09-34-18;SJLC;0104;0290
2023-01-13@09-35-25;SJLC;0104;0290
2023-01-13@09-36-33;SJLC;0104;0290
2023-01-13@09-37-40;SJLC;0104;0290
2023-01-13@09-38-47;SJLC;0104;0290
2023-01-13@09-39-54;SJLC;0104;0290
2023-01-13@09-41-01;SJLC;0103;0290
2023-01-13@09-42-08;SJLC;0103;0290
2023-01-13@09-43-18;SJLC;0103;0290
2023-01-13@09-44-25;SJLC;0103;0290
2023-01-13@09-45-32;SJLC;0103;0290
2023-01-13@09-46-39;SJLC;0104;0290
2023-01-13@09-47-46;SJLC;0104;0290
2023-01-13@09-48-53;SJLC;0104;0290
2023-01-13@09-50-00;SJLC;0104;0290
2023-01-13@09-51-07;SJLC;0104;0290
2023-01-13@09-52-15;SJLC;0104;0290
2023-01-13@09-53-22;SJLC;0104;0290
2023-01-13@09-54-29;SJLC;0104;0290
2023-01-13@09-55-39;SJLC;0105;0290
2023-01-13@09-56-49;SJLC;0105;0290
2023-01-13@09-57-56;SJLC;0105;0290
2023-01-13@09-59-05;SJLC;0105;0290
2023-01-13@10-00-15;SJLC;0105;0290
2023-01-13@10-01-22;SJLC;0104;0290
2023-01-13@10-02-29;SJLC;0104;0290
2023-01-13@10-03-36;SJLC;0104;0290
2023-01-13@10-04-43;SJLC;0104;0290
2023-01-13@10-05-50;SJLC;0105;0290
2023-01-13@10-06-57;SJLC;0105;0290
2023-01-13@10-08-05;SJLC;0105;0290
2023-01-13@10-09-12;SJLC;0105;0290
2023-01-13@10-10-19;SJLC;0105;0290
2023-01-13@10-11-26;SJLC;0105;0290
2023-01-13@10-12-33;SJLC;0105;0290
2023-01-13@10-13-40;SJLC;0105;0290
2023-01-13@10-14-48;SJLC;0105;0290
2023-01-13@10-15-55;SJLC;0105;0290
2023-01-13@10-17-02;SJLC;0105;0290
2023-01-13@10-18-13;SJLC;0105;0290
2023-01-13@10-19-23;SJLC;0105;0290
2023-01-13@10-20-31;SJLC;0105;0290
2023-01-13@10-21-38;SJLC;0105;0290
2023-01-13@10-22-45;SJLC;0105;0290
2023-01-13@10-23-52;SJLC;0105;0290
2023-01-13@10-24-59;SJLC;0105;0290
2023-01-13@10-26-06;SJLC;0104;0290
2023-01-13@10-27-13;SJLC;0104;0290
2023-01-13@10-28-20;SJLC;0104;0290
2023-01-13@10-29-27;SJLC;0104;0290
2023-01-13@10-30-37;SJLC;0104;0290
2023-01-13@10-31-44;SJLC;0106;0290
2023-01-13@10-32-51;SJLC;0106;0290
2023-01-13@10-34-01;SJLC;0106;0290
2023-01-13@10-35-11;SJLC;0106;0290
2023-01-13@10-36-19;SJLC;0105;0290
2023-01-13@10-37-26;SJLC;0105;0290
2023-01-13@10-38-33;SJLC;0105;0290
2023-01-13@10-39-40;SJLC;0105;0290
2023-01-13@10-40-47;SJLC;0110;0290
2023-01-13@10-41-58;SJLC;0110;0290
2023-01-13@10-43-08;SJLC;0110;0290
2023-01-13@10-44-15;SJLC;0110;0290
2023-01-13@10-45-22;SJLC;0110;0290
2023-01-13@10-46-29;SJLC;0113;0290
2023-01-13@10-47-36;SJLC;0113;0290
2023-01-13@10-48-43;SJLC;0113;0290
2023-01-13@10-49-50;SJLC;0113;0290
