2023-01-13@00-00-56;COME;0174;0774
2023-01-13@00-02-03;COME;0174;0774
2023-01-13@00-03-10;COME;0174;0774
2023-01-13@00-04-17;COME;0174;0774
2023-01-13@00-05-24;COME;0174;0774
2023-01-13@00-06-31;COME;0174;0774
2023-01-13@00-07-38;COME;0174;0774
2023-01-13@00-08-46;COME;0174;0774
2023-01-13@00-09-53;COME;0174;0774
2023-01-13@00-11-00;COME;0174;0774
2023-01-13@00-12-07;COME;0174;0774
2023-01-13@00-13-14;COME;0174;0774
2023-01-13@00-14-25;COME;0174;0774
2023-01-13@00-15-38;COME;0174;0774
2023-01-13@00-16-45;COME;0174;0774
2023-01-13@00-17-52;COME;0174;0774
2023-01-13@00-18-59;COME;0174;0774
2023-01-13@00-20-06;COME;0174;0774
2023-01-13@00-21-14;COME;0174;0774
2023-01-13@00-22-21;COME;0174;0774
2023-01-13@00-23-28;COME;0174;0774
2023-01-13@00-24-35;COME;0174;0774
2023-01-13@00-25-42;COME;0174;0774
2023-01-13@00-26-49;COME;0174;0774
2023-01-13@00-27-56;COME;0174;0774
2023-01-13@00-29-03;COME;0174;0774
2023-01-13@00-30-10;COME;0174;0774
2023-01-13@00-31-17;COME;0174;0774
2023-01-13@00-32-25;COME;0174;0774
2023-01-13@00-33-32;COME;0174;0774
2023-01-13@00-34-39;COME;0174;0774
2023-01-13@00-35-46;COME;0174;0774
2023-01-13@00-36-53;COME;0174;0774
2023-01-13@00-38-00;COME;0174;0774
2023-01-13@00-39-07;COME;0174;0774
2023-01-13@00-40-14;COME;0174;0774
2023-01-13@00-41-21;COME;0174;0774
2023-01-13@00-42-29;COME;0174;0774
2023-01-13@00-43-36;COME;0174;0774
2023-01-13@00-44-43;COME;0174;0774
2023-01-13@00-45-50;COME;0174;0774
2023-01-13@00-46-57;COME;0174;0774
2023-01-13@00-48-09;COME;0174;0774
2023-01-13@00-49-19;COME;0174;0774
2023-01-13@00-50-26;COME;0174;0774
2023-01-13@07-47-20;COME;0174;0774
2023-01-13@07-48-31;COME;0174;0774
2023-01-13@07-49-38;COME;0174;0774
2023-01-13@07-50-45;COME;0174;0774
2023-01-13@07-51-53;COME;0174;0774
2023-01-13@07-53-00;COME;0174;0774
2023-01-13@07-54-07;COME;0174;0774
2023-01-13@07-55-14;COME;0174;0774
2023-01-13@07-56-21;COME;0174;0774
2023-01-13@07-57-28;COME;0174;0774
2023-01-13@07-58-35;COME;0174;0774
2023-01-13@07-59-46;COME;0174;0774
2023-01-13@08-00-57;COME;0174;0774
2023-01-13@08-02-06;COME;0174;0774
2023-01-13@08-03-13;COME;0174;0774
2023-01-13@08-04-20;COME;0174;0774
2023-01-13@08-05-27;COME;0174;0774
2023-01-13@08-06-34;COME;0174;0774
2023-01-13@08-07-41;COME;0174;0774
2023-01-13@08-08-48;COME;0174;0774
2023-01-13@08-09-56;COME;0174;0774
2023-01-13@08-11-03;COME;0174;0774
2023-01-13@08-12-10;COME;0174;0774
2023-01-13@08-13-17;COME;0174;0774
2023-01-13@08-14-28;COME;0174;0774
2023-01-13@08-15-37;COME;0174;0774
2023-01-13@08-16-45;COME;0174;0774
2023-01-13@08-17-52;COME;0174;0774
2023-01-13@08-18-59;COME;0174;0774
2023-01-13@08-20-06;COME;0174;0774
2023-01-13@08-21-13;COME;0174;0774
2023-01-13@08-22-20;COME;0174;0774
2023-01-13@08-23-27;COME;0174;0774
