2023-01-13@00-00-56;MEDC;0224;0255
2023-01-13@00-02-03;MEDC;0224;0255
2023-01-13@00-03-10;MEDC;0224;0255
2023-01-13@00-04-17;MEDC;0224;0255
2023-01-13@00-05-24;MEDC;0224;0255
2023-01-13@00-06-31;MEDC;0224;0255
2023-01-13@00-07-38;MEDC;0224;0255
2023-01-13@00-08-46;MEDC;0224;0255
2023-01-13@00-09-53;MEDC;0224;0255
2023-01-13@00-11-00;MEDC;0224;0255
2023-01-13@00-12-07;MEDC;0224;0255
2023-01-13@00-13-14;MEDC;0224;0255
2023-01-13@00-14-25;MEDC;0224;0255
2023-01-13@00-15-38;MEDC;0224;0255
2023-01-13@00-16-45;MEDC;0224;0255
2023-01-13@00-17-52;MEDC;0224;0255
2023-01-13@00-18-59;MEDC;0224;0255
2023-01-13@00-20-06;MEDC;0224;0255
2023-01-13@00-21-14;MEDC;0224;0255
2023-01-13@00-22-21;MEDC;0224;0255
2023-01-13@00-23-28;MEDC;0224;0255
2023-01-13@00-24-35;MEDC;0224;0255
2023-01-13@00-25-42;MEDC;0224;0255
2023-01-13@00-26-49;MEDC;0224;0255
2023-01-13@00-27-56;MEDC;0224;0255
2023-01-13@00-29-03;MEDC;0224;0255
2023-01-13@00-30-10;MEDC;0224;0255
2023-01-13@00-31-17;MEDC;0224;0255
2023-01-13@00-32-25;MEDC;0224;0255
2023-01-13@00-33-32;MEDC;0224;0255
2023-01-13@00-34-39;MEDC;0224;0255
2023-01-13@00-35-46;MEDC;0224;0255
2023-01-13@00-36-53;MEDC;0224;0255
2023-01-13@00-38-00;MEDC;0224;0255
2023-01-13@00-39-07;MEDC;0224;0255
2023-01-13@00-40-14;MEDC;0224;0255
2023-01-13@00-41-21;MEDC;0224;0255
2023-01-13@00-42-29;MEDC;0224;0255
2023-01-13@00-43-36;MEDC;0224;0255
2023-01-13@00-44-43;MEDC;0224;0255
2023-01-13@00-45-50;MEDC;0224;0255
2023-01-13@00-46-57;MEDC;0224;0255
2023-01-13@00-48-09;MEDC;0224;0255
2023-01-13@00-49-19;MEDC;0224;0255
2023-01-13@00-50-26;MEDC;0224;0255
2023-01-13@07-47-20;MEDC;0174;0255
2023-01-13@07-48-31;MEDC;0174;0255
2023-01-13@07-49-38;MEDC;0174;0255
2023-01-13@07-50-45;MEDC;0174;0255
2023-01-13@07-51-53;MEDC;0173;0255
2023-01-13@07-53-00;MEDC;0173;0255
2023-01-13@07-54-07;MEDC;0173;0255
2023-01-13@07-55-14;MEDC;0173;0255
