2023-01-13@00-00-56;POLY;1687;1911
2023-01-13@00-02-03;POLY;1687;1911
2023-01-13@00-03-10;POLY;1688;1911
2023-01-13@00-04-17;POLY;1689;1911
2023-01-13@00-05-24;POLY;1689;1911
2023-01-13@00-06-31;POLY;1689;1911
2023-01-13@00-07-38;POLY;1690;1911
2023-01-13@00-08-46;POLY;1689;1911
2023-01-13@00-09-53;POLY;1691;1911
2023-01-13@00-11-00;POLY;1695;1911
2023-01-13@00-12-07;POLY;1689;1911
2023-01-13@00-13-14;POLY;1690;1911
2023-01-13@00-14-25;POLY;1690;1911
2023-01-13@00-15-38;POLY;1691;1911
2023-01-13@00-16-45;POLY;1692;1911
2023-01-13@00-17-52;POLY;1692;1911
2023-01-13@00-18-59;POLY;1693;1911
2023-01-13@00-20-06;POLY;1695;1911
2023-01-13@00-21-14;POLY;1695;1911
2023-01-13@00-22-21;POLY;1694;1911
2023-01-13@00-23-28;POLY;1693;1911
2023-01-13@00-24-35;POLY;1693;1911
2023-01-13@00-25-42;POLY;1695;1911
2023-01-13@00-26-49;POLY;1696;1911
2023-01-13@00-27-56;POLY;1696;1911
2023-01-13@00-29-03;POLY;1697;1911
2023-01-13@00-30-10;POLY;1697;1911
2023-01-13@00-31-17;POLY;1695;1911
2023-01-13@00-32-25;POLY;1696;1911
2023-01-13@00-33-32;POLY;1699;1911
2023-01-13@00-34-39;POLY;1697;1911
2023-01-13@00-35-46;POLY;1699;1911
2023-01-13@00-36-53;POLY;1699;1911
2023-01-13@00-38-00;POLY;1699;1911
2023-01-13@00-39-07;POLY;1703;1911
2023-01-13@00-40-14;POLY;1700;1911
2023-01-13@00-41-21;POLY;1700;1911
2023-01-13@00-42-29;POLY;1703;1911
2023-01-13@00-43-36;POLY;1703;1911
2023-01-13@00-44-43;POLY;1701;1911
2023-01-13@00-45-50;POLY;1702;1911
2023-01-13@00-46-57;POLY;1703;1911
2023-01-13@00-48-09;POLY;1703;1911
2023-01-13@00-49-19;POLY;1698;1911
2023-01-13@00-50-26;POLY;1700;1911
2023-01-13@07-47-20;POLY;1594;1911
2023-01-13@07-48-31;POLY;1592;1911
2023-01-13@07-49-38;POLY;1592;1911
2023-01-13@07-50-45;POLY;1595;1911
2023-01-13@07-51-53;POLY;1595;1911
2023-01-13@07-53-00;POLY;1588;1911
2023-01-13@07-54-07;POLY;1582;1911
2023-01-13@07-55-14;POLY;1582;1911
2023-01-13@07-56-21;POLY;1575;1911
2023-01-13@07-57-28;POLY;1572;1911
2023-01-13@07-58-35;POLY;1567;1911
2023-01-13@07-59-46;POLY;1559;1911
2023-01-13@08-00-57;POLY;1556;1911
2023-01-13@08-02-06;POLY;1554;1911
2023-01-13@08-03-13;POLY;1554;1911
2023-01-13@08-04-20;POLY;1551;1911
2023-01-13@08-05-27;POLY;1548;1911
2023-01-13@08-06-34;POLY;1546;1911
2023-01-13@08-07-41;POLY;1540;1911
2023-01-13@08-08-48;POLY;1533;1911
2023-01-13@08-09-56;POLY;1532;1911
2023-01-13@08-11-03;POLY;1529;1911
2023-01-13@08-12-10;POLY;1528;1911
